'ServiceCity','ServiceState','ServiceZip','MeterMake','MeterModel','MeterSize','dateofaccountinitiation_d','SampleReads','SampleBegins_d','SampleEnds_d','AnnualKgal','SeasonalKgal','NonseasonalKgal','PctSeasonal','Log_AnnualKgal_Bin','wave','language','q8c','q8d','q15a','q15h','q20f','q21a','q31e','q33l','Clayton_attitude_A','Clayton_attitude_B','Clayton_attitude_C','Clayton_attitude_D','survey_year_moved_in','survey_number_of_bedrooms','survey_number_of_adults','survey_number_of_teenagers','survey_number_of_children','survey_number_of_infants','capita','utility','PrimaryFirst','survey_year','survey_number_of_toilets','survey_number_of_bathtub_showers','survey_number_of_bathtub_only','survey_number_of_whirlpools','survey_number_of_shower_only','survey_number_of_utility_sink','survey_number_of_bathtubs','survey_number_of_showers','survey_disposal','survey_ice_maker','survey_dishwasher','survey_clothes_washer_HE','survey_hot_water_tankless','survey_hot_water_on_demand','survey_evap_cooler','survey_humidifier','survey_treatment','survey_aquarium','survey_pets','survey_spa_indoor','survey_water_feature_indoor','survey_greenhouse_indoor','survey_other_features','survey_number_of_toilets_GT16','survey_number_of_toilets_16','survey_number_of_toilets_HET','survey_number_of_toilets_dual','survey_number_of_showers_hydra','survey_number_of_showers_rain','survey_number_of_showers_spray','survey_replaced_toilets_10','survey_replaced_showerheads_10','survey_replaced_clothes_washer_10','survey_replaced_dishwasher_10','survey_leak_toilet','survey_faucet_drips','survey_leak_pool','survey_leak_irrigation','survey_leak_other','survey_hot_water_gas','survey_hot_water_electric','survey_hot_water_propane','survey_hot_water_solar','survey_hot_water_wait','survey_hot_water_wait_kitchen','survey_hot_water_wait_master_bath','survey_hot_water_wait_other_bath','survey_hot_water_wait_other_room','survey_hot_water_waiting','survey_hot_water_wait_bother','survey_irrigation','survey_landscape_no_maintenance','survey_landscaper','survey_landscaper_waters','survey_well','survey_canal_ditch','survey_stream','survey_rain_barrel','survey_roof_direction','survey_gray_water','survey_other_sources_pct','survey_landscape_turf','survey_landscape_trees_and_shrubs','survey_garden_veggie','survey_garden_flower','survey_landscape_low_water','survey_landscape_nonirrigated','survey_manual_irrigation_pct','survey_irrigation_inground','survey_irrigation_inground_timer','survey_irrigation_inground_master','survey_irrigation_inground_bfp','survey_irrigation_inground_drip','survey_irrigation_manual_override','survey_irrigation_sensor_soil','survey_irrigation_sensor_rain','survey_irrigation_inground_timer_adjusted','survey_irrigation_inground_wbic','survey_spa_or_hot_tub_outdoor','survey_spa_or_hot_tub_outdoor_filled','survey_water_feature_outdoor','survey_pool','survey_pool_fill_automatic','survey_pool_cover_chemical','survey_pool_cover','survey_pool_cover_overnight','survey_car_washed','survey_walk_washed','survey_program_participation_3','survey_conservation_last_few','survey_giveaway_3','survey_retrofit_rebate_3','survey_landscape_rebate_3','survey_followed_guidelines','survey_replaced_clothes_washer_HE','survey_conservation_shower_short','survey_replaced_showerheads_LF','survey_toilet_inserts','survey_replaced_toilets_last_few','survey_disposal_used_less','survey_dishwasher_used_less','survey_clothes_washer_used_less','survey_faucet_drips_repaired','survey_audit_last_few','survey_shower_bucket','survey_replaced_dishwasher_HE','survey_car_washed_less_often','survey_irrigation_less_often','survey_irrigation_avoid_heat','survey_landscape_low_water_last_few','survey_irrigation_timer_shortened_last_few','survey_leak_irrigation_repaired','survey_irrigation_inground_monitor','survey_irrigation_inground_cycle','survey_gray_water_last_few','survey_rain_barrel_last_few','survey_drought','survey_household_pays','survey_year_built','survey_age_of_home','survey_years_in_home','survey_renter','survey_homies','survey_adults_employed','survey_baths_per_week','survey_showers_not_at_home','survey_highest_grade','survey_income','survey_participant','reuws2_attitude_A','reuws2_attitude_B','reuws2_attitude_C','reuws2_attitude_D','reuws2_attitude_E','reuws2_attitude_F','reuws2_attitude_G','reuws2_attitude_H','reuws2_attitude_I','reuws2_attitude_J','reuws2_attitude_K','reuws2_attitude_L','reuws2_attitude_M','reuws2_attitude_N','reuws2_attitude_O','reuws2_attitude_P','reuws2_attitude_Q','reuws2_attitude_R','reuws2_attitude_S','imported_d','MeterSPTypeDesc','Dateactive','SampleDays','AverageGPD','WinterReads','Fort_Collins_attitude_A','PremiseYear','Scottsdale_aerator_rebates','Scottsdale_irrigation_controller_rebates','Scottsdale_hot_water_recirculator_rebates','Scottsdale_showerhead_rebates','Scottsdale_toilet_rebates','Scottsdale_turf_rebates','Scottsdale_attitude_A','Scottsdale_attitude_B','Scottsdale_attitude_C','RandomSequence','LogAnnualKgal','LogNonseasonalKgal','LogSeasonalKgal','LogAnnualMean','LogAnnualStDev','LogNonseasonalMean','LogNonseasonalStDev','LogSeasonalMean','LogSeasonalStDev','NormalizedAnnual','NormalizedNonseasonal','NormalizedSeasonal','NormalizedAnnualPredictedByFamily','NormalizedAnnualResidualByFamily','NormalizedNonseasonalPredictedByFamily','NormalizedNonseasonalResidualByFamily','NormalizedSeasonalPredictedByFamily','NormalizedSeasonalResidualByFamily','SurveyID'
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',12.00,'2010-01-29','2010-12-30',27.70,0.41,27.28,1.50,1.00,2.00,1.00,,,,,,,,,,,,,2000.00,2.00,1.00,0.00,0.00,0.00,1.00,53.00,1.00,2011.00,2.00,1.00,,,1.00,,1.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,,,,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.67,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.00,1997.50,13.50,11.00,0.00,1.00,0.00,0.00,0.00,18.00,$62500.00,1.00,-1.00,0.50,0.50,-0.50,-0.50,0.50,1.00,0.00,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,'2012-04-12','',5/31/2000 0:00:00,335.00,82.68,3.00,2.00,,,,,,,,,,,3813.00,1.44,1.43,-0.37,1.98,0.24,1.67,0.44,1.59,0.49,-2.19,-0.54,-4.00,-0.46,-1.73,-0.48,-0.05,-0.12,-3.88,531022.00
'FORT COLLINS','CO','80521','BG','25','','',12.00,'2010-01-11','2010-12-13',151.19,23.66,127.52,15.65,4.00,1.00,1.00,,,1.00,,,,,,,,,,,3.00,2.00,0.00,1.00,0.00,3.00,53.00,1.00,2011.00,2.00,1.00,,,,,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,,,,,,1.00,1.00,0.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.33,0.00,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,0.00,,,,,0.00,1.00,0.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,1940.00,71.00,,0.00,1.00,0.00,2.00,0.00,14.00,$25000.00,1.00,,1.00,1.00,0.50,0.50,1.00,1.00,,1.00,-1.00,-0.50,-1.00,1.00,1.00,0.50,0.00,1.00,1.00,1.00,'2012-04-12','',7/31/2001 0:00:00,336.00,449.97,3.00,4.00,,,,,,,,,,,3815.00,2.17,2.10,1.37,1.98,0.24,1.67,0.44,1.59,0.49,0.79,0.97,-0.45,0.07,0.71,0.04,0.93,0.04,-0.49,531844.00
'FORT COLLINS','CO','80524','BG','25','','',11.00,'2010-02-02','2010-12-02',178.62,148.73,29.88,83.26,5.00,1.00,1.00,,,1.00,,,1.00,,,,,,,2005.00,2.00,2.00,0.00,0.00,0.00,2.00,53.00,1.00,2011.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,,,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,,,0.00,,,,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.67,1.00,1955.00,56.00,6.00,1.00,1.00,1.00,0.00,0.00,16.00,$125000.00,1.00,-1.00,0.50,0.50,1.00,1.00,-0.50,0.50,-0.50,1.00,0.50,-1.00,0.50,-0.50,1.00,1.00,-0.50,0.50,0.50,0.50,'2012-04-12','',5/3/2005 0:00:00,303.00,589.50,2.00,1.00,,,,,,,,,,,3817.00,2.25,1.47,2.17,1.98,0.24,1.67,0.44,1.59,0.49,1.08,-0.45,1.16,-0.08,1.17,-0.13,-0.31,-8.49873839097343e-03,1.17,531919.00
'DENVER','CO','80209','','Neptune T10','3/4 Inch','',12.00,'2010-01-01','2010-12-01',141.00,65.03,75.96,46.12,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,3820.00,2.14,1.88,1.81,1.98,0.24,1.67,0.44,1.59,0.49,0.66,0.46,0.43,,,,,,,521607.00
'DENVER','CO','80220','','Neptune T10','3/4 Inch','',10.00,'2010-01-01','2010-10-01',121.00,103.00,17.99,85.13,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,3821.00,2.08,1.25,2.01,1.98,0.24,1.67,0.44,1.59,0.49,0.39,-0.95,0.84,,,,,,,521860.00
'DENVER','CO','80239','','Neptune T10','5/8 Inch','',10.00,'2010-01-01','2010-12-01',87.00,0.00,87.00,0.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,3822.00,1.93,1.93,,1.98,0.24,1.67,0.44,1.59,0.49,-0.18,0.59,,,,,,,,521073.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',12.00,'2010-01-13','2010-12-15',51.50,0.00,51.50,0.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',7/10/2009 0:00:00,336.00,153.27,3.00,,,,,,,,,,,,3823.00,1.71,1.71,,1.98,0.24,1.67,0.44,1.59,0.49,-1.10,0.08,,,,,,,,531144.00
'FORT COLLINS','CO','80526','NP','T10-PIT-TP','','',12.00,'2010-01-14','2010-12-14',163.61,39.00,124.61,23.83,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',12/17/2003 0:00:00,334.00,489.87,3.00,,,,,,,,,,,,3825.00,2.21,2.09,1.59,1.98,0.24,1.67,0.44,1.59,0.49,0.93,0.95,-0.01,,,,,,,531886.00
'FORT COLLINS','CO','80525','BG','35-WALL-TP','','',12.00,'2010-01-04','2010-12-08',173.10,91.53,81.56,52.87,5.00,1.00,1.00,,1.00,1.00,,,,,,,,,,2011.00,3.00,2.00,0.00,0.00,0.00,2.00,53.00,1.00,2011.00,3.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,3.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,0.00,,,,,0.50,7.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,1975.00,36.00,0.00,0.00,1.00,2.00,0.00,0.00,16.00,$62500.00,1.00,0.50,1.00,1.00,-0.50,-0.50,0.50,1.00,0.00,1.00,0.50,-0.50,-0.50,0.50,0.50,0.50,0.50,1.00,0.50,1.00,'2012-04-12','',11/10/2003 0:00:00,338.00,512.13,3.00,4.00,,,,,,,,,,,3828.00,2.23,1.91,1.96,1.98,0.24,1.67,0.44,1.59,0.49,1.02,0.53,0.73,-0.08,1.11,-0.13,0.67,-8.49873839097343e-03,0.74,531911.00
'FORT COLLINS','CO','80521','NP','T10-PIT-ERT','','',12.00,'2010-01-12','2010-12-13',134.55,75.80,58.74,56.34,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',11/30/2004 0:00:00,335.00,401.64,3.00,,,,,,,,,,,,3829.00,2.12,1.76,1.87,1.98,0.24,1.67,0.44,1.59,0.49,0.58,0.21,0.57,,,,,,,531760.00
'FORT COLLINS','CO','80525','BG','35-WALL-TP','','',12.00,'2010-01-05','2010-12-08',74.58,21.39,53.18,28.68,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',7/16/1999 0:00:00,337.00,221.30,3.00,,,,,,,,,,,,3832.00,1.87,1.72,1.33,1.98,0.24,1.67,0.44,1.59,0.49,-0.45,0.11,-0.54,,,,,,,531305.00
'DENVER','CO','80210','','Neptune T10','3/4 Inch','',11.00,'2010-01-01','2010-11-01',41.00,5.01,35.98,12.23,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,3833.00,1.61,1.55,0.70,1.98,0.24,1.67,0.44,1.59,0.49,-1.50,-0.27,-1.81,,,,,,,521499.00
'LAKEWOOD','CO','80232','','Badger 35','3/4 Inch','',12.00,'2010-01-01','2010-12-01',123.00,87.01,35.98,70.74,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Water Only - Residential',,,,,,,,,,,,,,,,3834.00,2.08,1.55,1.93,1.98,0.24,1.67,0.44,1.59,0.49,0.42,-0.27,0.69,,,,,,,521613.00
'FORT COLLINS','CO','80526','NP','T10-PIT-ERT','','',12.00,'2010-01-14','2010-12-15',71.90,56.62,15.27,78.76,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',8/8/2007 0:00:00,335.00,214.62,3.00,,,,,,,,,,,,3836.00,1.85,1.18,1.75,1.98,0.24,1.67,0.44,1.59,0.49,-0.51,-1.11,0.31,,,,,,,531282.00
'DENVER','CO','80231','','Badger 35','3/4 Inch','',12.00,'2010-01-01','2010-12-01',95.00,27.02,67.97,28.45,3.00,1.00,,,,1.00,,,,,,,,,,,3.00,3.00,0.00,0.00,0.00,3.00,52.00,1.00,2011.00,3.00,1.00,0.00,0.00,2.00,0.00,1.00,3.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.33,0.50,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,1.00,1.00,1.00,0.00,0.33,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,,,0.00,,,,,0.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,,,,0.00,3.00,1.00,0.00,0.00,16.00,$125000.00,0.00,-1.00,0.50,0.50,0.50,-1.00,-1.00,0.50,0.50,0.50,0.50,-1.00,-1.00,0.50,0.50,0.50,0.50,-0.50,0.50,0.50,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,3837.00,1.97,1.83,1.43,1.98,0.24,1.67,0.44,1.59,0.49,-0.02,0.35,-0.33,0.28,-0.31,0.21,0.14,0.10,-0.44,521855.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',12.00,'2010-01-22','2010-12-21',82.10,39.20,42.89,47.75,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',3/4/2004 0:00:00,333.00,246.54,3.00,,,,,,,,,,,,3839.00,1.91,1.63,1.59,1.98,0.24,1.67,0.44,1.59,0.49,-0.28,-0.09,-8.10419056864733e-03,,,,,,,531372.00
'FORT COLLINS','CO','80524','BG','BR35-PIT-TP','','',11.00,'2010-02-03','2010-12-06',54.05,5.34,48.70,9.89,3.00,2.00,1.00,,,1.00,,,,,,,,,,2007.00,2.00,2.00,0.00,2.00,0.00,4.00,53.00,1.00,2011.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,0.00,,,,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,1940.00,71.00,4.00,0.00,1.00,2.00,2.00,4.00,18.00,$87500.00,1.00,-0.50,1.00,1.00,-0.50,-1.00,0.50,0.50,-1.00,1.00,0.50,-1.00,0.50,0.50,0.50,0.50,0.50,1.00,1.00,1.00,'2012-04-12','',7/31/2007 0:00:00,306.00,176.63,2.00,2.00,,,,,,,,,,,3841.00,1.73,1.68,0.72,1.98,0.24,1.67,0.44,1.59,0.49,-1.02,0.02,-1.76,0.23,-1.25,0.22,-0.19,0.08,-1.85,531165.00
'DENVER','CO','80238','','Badger 35','3/4 Inch','',12.00,'2010-01-01','2010-12-01',88.00,36.02,51.97,40.93,3.00,2.00,,,,1.00,,,1.00,,,,,,,2006.00,3.00,2.00,0.00,2.00,0.00,4.00,52.00,1.00,2011.00,3.00,1.00,,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,,,0.00,,,,,0.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.33,1.00,2006.00,5.00,5.00,0.00,1.00,1.00,2.00,0.00,18.00,,0.00,0.50,0.50,0.50,0.50,0.50,0.50,1.00,-0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,3844.00,1.94,1.71,1.55,1.98,0.24,1.67,0.44,1.59,0.49,-0.16,0.09,-0.08,0.23,-0.39,0.22,-0.13,0.08,-0.17,521510.00
'DENVER','CO','80219','','Neptune T10','3/4 Inch','',12.00,'2010-01-01','2010-12-01',67.00,7.02,59.97,10.48,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,3847.00,1.82,1.77,0.84,1.98,0.24,1.67,0.44,1.59,0.49,-0.64,0.23,-1.52,,,,,,,521750.00
'FORT COLLINS','CO','80526','BG','35-WALL-TP','','',11.00,'2010-02-02','2010-12-01',157.16,50.80,106.35,32.32,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',3/26/1999 0:00:00,302.00,520.39,2.00,,,,,,,,,,,,3848.00,2.19,2.02,1.70,1.98,0.24,1.67,0.44,1.59,0.49,0.85,0.79,0.22,,,,,,,531866.00
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',12.00,'2010-01-28','2010-12-29',184.95,114.75,70.19,62.04,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',6/28/2001 0:00:00,335.00,552.08,2.00,,,,,,,,,,,,3849.00,2.26,1.84,2.05,1.98,0.24,1.67,0.44,1.59,0.49,1.14,0.38,0.93,,,,,,,531927.00
'DENVER','CO','80224','','Neptune T10','1 Inch','',11.00,'2010-02-01','2010-12-01',165.00,141.01,23.98,85.46,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,3851.00,2.21,1.38,2.14,1.98,0.24,1.67,0.44,1.59,0.49,0.94,-0.67,1.11,,,,,,,521417.00
